timestamp,ram_used_mb,ram_available_mb,browser_ram_mb,cpu_percent
2026-03-12T21:44:50,8097.7,8286.3,1103.4,26.6
2026-03-12T21:45:00,9708.6,6675.4,1225.3,29.4
2026-03-12T21:45:10,6110.7,10273.3,862.4,70.8
2026-03-12T21:45:20,6801.8,9582.2,820.8,57.3
2026-03-12T21:45:30,6521.2,9862.8,868.3,44.6
2026-03-12T21:45:40,6731.2,9652.8,963.5,54.0
2026-03-12T21:45:50,6183.0,10201.0,733.6,54.7
2026-03-12T21:46:00,7909.7,8474.3,1125.7,87.1
2026-03-12T21:46:10,8416.7,7967.3,1140.0,57.9
2026-03-12T21:46:20,7294.3,9089.7,802.3,34.9
2026-03-12T21:46:30,8121.6,8262.4,1097.3,64.8
2026-03-12T21:46:40,7720.8,8663.2,932.2,7.4
2026-03-12T21:46:50,9490.3,6893.7,1275.0,34.3
2026-03-12T21:47:00,6937.9,9446.1,1040.2,56.8
2026-03-12T21:47:10,6800.4,9583.6,857.0,89.4
2026-03-12T21:47:20,9518.7,6865.3,1191.6,28.2
2026-03-12T21:47:30,7509.4,8874.6,896.1,22.4
2026-03-12T21:47:40,9435.0,6949.0,1261.3,118.0
2026-03-12T21:47:50,6225.2,10158.8,800.3,78.8
2026-03-12T21:48:00,7265.2,9118.8,1043.4,17.4
2026-03-12T21:48:10,8564.3,7819.7,1153.3,15.4
2026-03-12T21:48:20,7441.8,8942.2,1019.4,43.3
2026-03-12T21:48:30,6174.3,10209.7,771.6,45.8
2026-03-12T21:48:40,6776.9,9607.1,839.7,89.7
2026-03-12T21:48:50,8120.1,8263.9,1089.1,68.9
2026-03-12T21:49:00,8341.7,8042.3,1055.7,35.6
2026-03-12T21:49:10,6226.7,10157.3,788.3,44.5
2026-03-12T21:49:20,8978.9,7405.1,1107.4,33.7
2026-03-12T21:49:30,9246.1,7137.9,1261.7,32.9
2026-03-12T21:49:40,6702.4,9681.6,967.4,13.7
2026-03-12T21:49:50,8693.7,7690.3,1168.8,23.8
2026-03-12T21:50:00,7305.3,9078.7,1133.0,61.9
2026-03-12T21:50:10,8765.8,7618.2,1187.6,16.2
2026-03-12T21:50:20,7364.3,9019.7,952.1,63.0
2026-03-12T21:50:30,9077.8,7306.2,1131.1,57.2
2026-03-12T21:50:40,6887.8,9496.2,1016.6,50.3
2026-03-12T21:50:50,6436.3,9947.7,787.9,24.2
2026-03-12T21:51:00,8874.5,7509.5,1174.7,114.6
2026-03-12T21:51:10,8571.4,7812.6,1113.6,80.7
2026-03-12T21:51:20,9395.5,6988.5,1232.4,109.3
2026-03-12T21:51:30,6281.1,10102.9,906.9,73.1
2026-03-12T21:51:40,8035.6,8348.4,1057.2,16.8
2026-03-12T21:51:50,8205.7,8178.3,1027.4,31.1
2026-03-12T21:52:00,8488.9,7895.1,1266.9,97.7
2026-03-12T21:52:10,7453.5,8930.5,1083.6,50.7
2026-03-12T21:52:20,7357.3,9026.7,916.2,79.6
2026-03-12T21:52:30,7708.0,8676.0,1050.5,100.4
2026-03-12T21:52:40,9488.8,6895.2,1312.3,65.8
2026-03-12T21:52:50,6385.4,9998.6,918.0,40.9
2026-03-12T21:53:00,8249.4,8134.6,1172.8,37.9
2026-03-12T21:53:10,7170.3,9213.7,988.7,26.1
2026-03-12T21:53:20,9148.6,7235.4,1190.7,106.6
2026-03-12T21:53:30,6626.5,9757.5,795.3,78.1
2026-03-12T21:53:40,8577.6,7806.4,1118.1,18.6
2026-03-12T21:53:50,6396.9,9987.1,978.2,38.2
2026-03-12T21:54:00,6405.9,9978.1,921.5,77.0
2026-03-12T21:54:10,7131.0,9253.0,1046.6,21.2
2026-03-12T21:54:20,8453.7,7930.3,1055.3,11.4
2026-03-12T21:54:30,9099.7,7284.3,1288.5,98.9
2026-03-12T21:54:40,9055.7,7328.3,1252.5,93.0
2026-03-12T21:54:50,8325.1,8058.9,1180.3,65.7
2026-03-12T21:55:00,8078.0,8306.0,1018.8,39.7
2026-03-12T21:55:10,7376.1,9007.9,815.5,14.6
2026-03-12T21:55:20,7266.8,9117.2,911.3,84.1
2026-03-12T21:55:30,7017.7,9366.3,801.0,15.9
2026-03-12T21:55:40,8391.8,7992.2,1060.1,69.7
2026-03-12T21:55:50,6660.6,9723.4,741.1,86.4
2026-03-12T21:56:00,7577.4,8806.6,1097.7,68.9
2026-03-12T21:56:10,6413.6,9970.4,874.3,18.8
2026-03-12T21:56:20,8346.5,8037.5,1144.1,98.0
2026-03-12T21:56:30,9309.7,7074.3,1362.6,57.9
2026-03-12T21:56:40,6158.7,10225.3,742.6,40.9
2026-03-12T21:56:50,9314.2,7069.8,1175.0,110.2
2026-03-12T21:57:00,9324.7,7059.3,1310.4,44.2
2026-03-12T21:57:10,7616.4,8767.6,1013.5,27.4
2026-03-12T21:57:20,8468.5,7915.5,1147.2,35.3
2026-03-12T21:57:30,8422.4,7961.6,1264.4,77.4
2026-03-12T21:57:40,6589.6,9794.4,939.0,6.9
2026-03-12T21:57:50,8697.5,7686.5,1211.2,32.3
2026-03-12T21:58:00,6954.6,9429.4,1106.8,26.4
2026-03-12T21:58:10,6479.9,9904.1,824.9,86.9
2026-03-12T21:58:20,8219.9,8164.1,1176.3,29.7
2026-03-12T21:58:30,9199.3,7184.7,1189.6,69.7
2026-03-12T21:58:40,6705.3,9678.7,788.9,51.1
2026-03-12T21:58:50,9662.0,6722.0,1198.7,41.2
2026-03-12T21:59:00,7975.0,8409.0,1127.7,80.4
2026-03-12T21:59:10,6519.4,9864.6,951.0,5.4
2026-03-12T21:59:20,6352.4,10031.6,891.7,51.5
2026-03-12T21:59:30,7314.4,9069.6,973.1,62.8
2026-03-12T21:59:40,7512.9,8871.1,1086.1,96.0
2026-03-12T21:59:50,6840.7,9543.3,827.3,13.3
2026-03-12T22:00:00,9505.2,6878.8,1259.4,119.3
2026-03-12T22:00:10,6605.3,9778.7,806.9,26.8
2026-03-12T22:00:20,7720.7,8663.3,1024.0,35.6
2026-03-12T22:00:30,7249.5,9134.5,823.9,30.3
2026-03-12T22:00:40,6577.2,9806.8,1028.8,9.8
2026-03-12T22:00:50,8739.4,7644.6,1209.2,71.7
2026-03-12T22:01:00,9135.5,7248.5,1163.3,12.8
2026-03-12T22:01:10,7729.3,8654.7,905.6,28.9
2026-03-12T22:01:20,8768.1,7615.9,1259.0,64.7
2026-03-12T22:01:30,6837.9,9546.1,905.2,91.2
2026-03-12T22:01:40,7353.0,9031.0,970.5,9.8
2026-03-12T22:01:50,8996.0,7388.0,1195.4,25.7
2026-03-12T22:02:00,7730.2,8653.8,1023.3,46.8
2026-03-12T22:02:10,8306.1,8077.9,1117.5,49.0
2026-03-12T22:02:20,8529.6,7854.4,1202.9,52.0
2026-03-12T22:02:30,9539.9,6844.1,1304.0,108.7
2026-03-12T22:02:40,8226.5,8157.5,1086.8,14.8
2026-03-12T22:02:50,7895.3,8488.7,1060.2,54.0
2026-03-12T22:03:00,8217.2,8166.8,970.7,55.3
2026-03-12T22:03:10,7679.6,8704.4,939.8,39.4
2026-03-12T22:03:20,9386.1,6997.9,1103.1,72.5
2026-03-12T22:03:30,6961.0,9423.0,961.0,56.3
2026-03-12T22:03:40,8505.9,7878.1,1168.0,75.6
2026-03-12T22:03:50,9188.5,7195.5,1240.2,37.5
2026-03-12T22:04:00,7317.1,9066.9,959.7,37.5
2026-03-12T22:04:10,6008.5,10375.5,810.8,61.9
2026-03-12T22:04:20,9037.0,7347.0,1147.3,41.3
2026-03-12T22:04:30,6656.6,9727.4,875.5,72.4
2026-03-12T22:04:40,6631.3,9752.7,1088.6,41.8
2026-03-12T22:04:50,8966.3,7417.7,1049.2,110.5
2026-03-12T22:05:00,8840.3,7543.7,1190.6,58.7
2026-03-12T22:05:10,6532.7,9851.3,838.6,24.9
2026-03-12T22:05:20,6830.7,9553.3,904.2,34.4
2026-03-12T22:05:30,7054.7,9329.3,965.8,15.1
2026-03-12T22:05:40,7441.9,8942.1,902.2,96.8
2026-03-12T22:05:50,6755.7,9628.3,912.0,58.0
2026-03-12T22:06:00,8797.0,7587.0,1095.8,43.4
2026-03-12T22:06:10,9001.3,7382.7,1226.1,25.7
2026-03-12T22:06:20,9543.0,6841.0,1467.4,44.7
2026-03-12T22:06:30,8581.1,7802.9,1181.9,19.1
2026-03-12T22:06:40,8045.0,8339.0,1035.7,67.0
2026-03-12T22:06:50,6677.6,9706.4,842.8,37.3
2026-03-12T22:07:00,7329.4,9054.6,939.3,92.7
2026-03-12T22:07:10,8955.0,7429.0,1038.4,95.9
2026-03-12T22:07:20,7433.8,8950.2,978.4,75.8
2026-03-12T22:07:30,6151.9,10232.1,837.9,53.6
2026-03-12T22:07:40,8711.1,7672.9,1051.6,91.2
2026-03-12T22:07:50,8598.2,7785.8,1249.9,60.0
2026-03-12T22:08:00,8456.8,7927.2,1159.4,27.5
2026-03-12T22:08:10,8470.9,7913.1,1189.2,46.5
2026-03-12T22:08:20,8387.9,7996.1,1150.7,17.5
2026-03-12T22:08:30,6954.8,9429.2,841.9,42.0
2026-03-12T22:08:40,7105.3,9278.7,964.8,37.7
2026-03-12T22:08:50,6210.3,10173.7,675.6,36.3
2026-03-12T22:09:00,7698.4,8685.6,1069.9,48.4
2026-03-12T22:09:10,6668.4,9715.6,838.2,29.0
2026-03-12T22:09:20,9391.6,6992.4,1195.2,10.2
2026-03-12T22:09:30,7620.5,8763.5,951.8,14.8
2026-03-12T22:09:40,9331.8,7052.2,1227.9,84.9
2026-03-12T22:09:50,5968.6,10415.4,838.2,76.0
2026-03-12T22:10:00,8231.2,8152.8,1087.1,93.3
2026-03-12T22:10:10,7622.8,8761.2,1128.2,79.1
2026-03-12T22:10:20,8537.9,7846.1,1124.8,107.0
2026-03-12T22:10:30,7646.3,8737.7,1030.3,30.9
2026-03-12T22:10:40,8626.4,7757.6,1016.5,67.4
2026-03-12T22:10:50,9118.0,7266.0,1305.6,78.3
2026-03-12T22:11:00,8634.1,7749.9,1291.5,94.0
2026-03-12T22:11:10,8180.8,8203.2,1076.9,15.7
2026-03-12T22:11:20,7264.1,9119.9,890.8,51.0
2026-03-12T22:11:30,7736.3,8647.7,1055.7,37.0
2026-03-12T22:11:40,7593.0,8791.0,977.0,40.6
2026-03-12T22:11:50,6557.6,9826.4,891.8,11.1
2026-03-12T22:12:00,9212.6,7171.4,1162.4,41.8
2026-03-12T22:12:10,7592.7,8791.3,938.0,84.3
2026-03-12T22:12:20,9181.3,7202.7,1255.4,60.8
2026-03-12T22:12:30,6056.9,10327.1,762.1,75.9
2026-03-12T22:12:40,9516.5,6867.5,1257.5,38.1
2026-03-12T22:12:50,9567.2,6816.8,1382.4,106.4
2026-03-12T22:13:00,7801.9,8582.1,1104.6,28.8
2026-03-12T22:13:10,9658.2,6725.8,1409.8,43.6
2026-03-12T22:13:20,6598.6,9785.4,893.0,48.5
2026-03-12T22:13:30,7458.4,8925.6,1077.4,42.8
2026-03-12T22:13:40,6205.5,10178.5,776.3,32.7
2026-03-12T22:13:50,6003.2,10380.8,926.5,29.8
2026-03-12T22:14:00,9573.2,6810.8,1447.5,32.7
2026-03-12T22:14:10,9143.7,7240.3,1182.4,51.1
2026-03-12T22:14:20,9229.7,7154.3,1177.4,50.8
2026-03-12T22:14:30,8147.8,8236.2,957.1,35.1
2026-03-12T22:14:40,6496.1,9887.9,958.6,32.3
2026-03-12T22:14:50,7902.4,8481.6,1008.0,101.0
2026-03-12T22:15:00,8976.5,7407.5,1188.9,55.4
2026-03-12T22:15:10,7579.8,8804.2,1041.3,77.8
2026-03-12T22:15:20,6350.5,10033.5,874.8,40.4
2026-03-12T22:15:30,6360.7,10023.3,950.0,67.8
2026-03-12T22:15:40,6299.6,10084.4,818.3,34.4
2026-03-12T22:15:50,8624.2,7759.8,1100.6,27.0
2026-03-12T22:16:00,8055.4,8328.6,1138.6,47.7
2026-03-12T22:16:10,9044.4,7339.6,1185.3,94.3
2026-03-12T22:16:20,6191.8,10192.2,903.8,51.0
2026-03-12T22:16:30,8815.3,7568.7,1231.4,43.7
2026-03-12T22:16:40,8371.2,8012.8,1068.4,91.8
2026-03-12T22:16:50,7393.4,8990.6,1068.5,32.7
2026-03-12T22:17:00,8003.3,8380.7,1115.4,15.3
2026-03-12T22:17:10,7458.8,8925.2,1121.7,34.8
2026-03-12T22:17:20,9121.1,7262.9,1220.5,58.3
2026-03-12T22:17:30,7086.3,9297.7,1022.7,91.8
2026-03-12T22:17:40,8306.3,8077.7,1199.5,28.5
2026-03-12T22:17:50,6522.3,9861.7,917.0,69.2
2026-03-12T22:18:00,6474.4,9909.6,929.6,5.8
2026-03-12T22:18:10,8125.7,8258.3,1266.6,17.2
2026-03-12T22:18:20,7359.3,9024.7,1096.1,24.2
2026-03-12T22:18:30,5978.5,10405.5,785.8,8.5
2026-03-12T22:18:40,8311.5,8072.5,1276.8,46.5
2026-03-12T22:18:50,7278.8,9105.2,931.4,42.9
2026-03-12T22:19:00,7768.9,8615.1,1170.6,78.2
2026-03-12T22:19:10,6570.0,9814.0,925.6,31.2
2026-03-12T22:19:20,7760.5,8623.5,971.7,18.3
2026-03-12T22:19:30,8603.1,7780.9,1193.0,8.1
2026-03-12T22:19:40,7850.4,8533.6,1081.6,76.5
2026-03-12T22:19:50,7205.4,9178.6,1063.4,28.4
2026-03-12T22:20:00,6612.7,9771.3,822.7,59.9
2026-03-12T22:20:10,6060.5,10323.5,728.2,62.3
2026-03-12T22:20:20,9240.2,7143.8,1241.2,106.0
2026-03-12T22:20:30,7996.9,8387.1,1133.8,74.9
2026-03-12T22:20:40,8234.3,8149.7,1049.6,76.0
2026-03-12T22:20:50,9460.7,6923.3,1186.6,49.5
2026-03-12T22:21:00,6618.0,9766.0,905.2,29.3
2026-03-12T22:21:10,7844.1,8539.9,958.4,9.3
2026-03-12T22:21:20,8775.6,7608.4,1079.3,64.1
2026-03-12T22:21:30,8729.4,7654.6,1113.0,9.6
2026-03-12T22:21:40,9107.7,7276.3,1294.7,57.2
2026-03-12T22:21:50,7610.1,8773.9,1042.5,19.6
2026-03-12T22:22:00,6594.9,9789.1,778.5,43.3
2026-03-12T22:22:10,9044.1,7339.9,1150.6,20.4
2026-03-12T22:22:20,7846.3,8537.7,1069.7,79.9
2026-03-12T22:22:30,6769.1,9614.9,981.6,91.2
2026-03-12T22:22:40,7599.0,8785.0,1060.2,94.9
2026-03-12T22:22:50,6136.1,10247.9,767.4,31.7
2026-03-12T22:23:00,6444.5,9939.5,915.2,36.2
2026-03-12T22:23:10,8818.0,7566.0,1188.2,102.7
2026-03-12T22:23:20,9301.2,7082.8,1140.7,19.8
2026-03-12T22:23:30,7287.5,9096.5,1004.0,69.4
2026-03-12T22:23:40,6806.1,9577.9,934.7,42.1
2026-03-12T22:23:50,9213.9,7170.1,1393.3,29.0
2026-03-12T22:24:00,7202.7,9181.3,891.2,77.0
2026-03-12T22:24:10,6921.3,9462.7,988.7,10.7
2026-03-12T22:24:20,9205.2,7178.8,1244.2,105.0
2026-03-12T22:24:30,6938.5,9445.5,875.2,60.5
2026-03-12T22:24:40,7208.2,9175.8,903.4,64.2
2026-03-12T22:24:50,5944.4,10439.6,747.3,35.6
2026-03-12T22:25:00,8285.5,8098.5,1422.6,90.3
2026-03-12T22:25:10,7638.8,8745.2,920.2,45.1
2026-03-12T22:25:20,8192.3,8191.7,1053.9,50.5
2026-03-12T22:25:30,9288.0,7096.0,1204.8,65.2
2026-03-12T22:25:40,6707.6,9676.4,747.0,16.5
2026-03-12T22:25:50,6156.2,10227.8,894.7,50.3
2026-03-12T22:26:00,8519.4,7864.6,1200.8,75.2
2026-03-12T22:26:10,9154.3,7229.7,1177.6,27.6
2026-03-12T22:26:20,7602.3,8781.7,1177.1,69.6
2026-03-12T22:26:30,8384.7,7999.3,1044.4,20.2
2026-03-12T22:26:40,7859.9,8524.1,1013.8,14.8
2026-03-12T22:26:50,7653.6,8730.4,1076.3,87.2
2026-03-12T22:27:00,6443.5,9940.5,1009.9,66.6
2026-03-12T22:27:10,8096.4,8287.6,1011.0,105.7
2026-03-12T22:27:20,9090.9,7293.1,1284.3,30.4
2026-03-12T22:27:30,8020.8,8363.2,976.8,47.4
2026-03-12T22:27:40,6216.4,10167.6,985.9,53.5
2026-03-12T22:27:50,6383.2,10000.8,959.4,17.1
2026-03-12T22:28:00,8475.4,7908.6,1176.6,78.8
2026-03-12T22:28:10,9427.2,6956.8,1217.4,67.4
2026-03-12T22:28:20,7244.9,9139.1,933.1,35.3
2026-03-12T22:28:30,7378.3,9005.7,965.5,19.7
2026-03-12T22:28:40,8954.1,7429.9,1326.9,51.0
2026-03-12T22:28:50,7351.1,9032.9,1017.7,25.2
2026-03-12T22:29:00,8331.3,8052.7,1156.8,15.8
2026-03-12T22:29:10,9343.0,7041.0,1124.4,17.3
2026-03-12T22:29:20,9049.1,7334.9,1201.6,9.7
2026-03-12T22:29:30,8265.9,8118.1,1198.1,17.8
2026-03-12T22:29:40,9596.0,6788.0,1245.5,13.4
2026-03-12T22:29:50,7659.3,8724.7,1002.7,65.3
2026-03-12T22:30:00,7399.9,8984.1,1084.4,44.8
2026-03-12T22:30:10,7726.6,8657.4,977.8,10.1
2026-03-12T22:30:20,9312.5,7071.5,1258.1,108.3
2026-03-12T22:30:30,7044.1,9339.9,919.9,86.9
2026-03-12T22:30:40,8879.6,7504.4,1055.1,58.6
2026-03-12T22:30:50,7674.9,8709.1,1237.2,45.3
2026-03-12T22:31:00,6967.7,9416.3,992.2,54.1
2026-03-12T22:31:10,8363.2,8020.8,1102.9,46.4
2026-03-12T22:31:20,8341.9,8042.1,1150.0,80.9
2026-03-12T22:31:30,8295.0,8089.0,1098.7,80.9
2026-03-12T22:31:40,7086.4,9297.6,854.5,62.7
2026-03-12T22:31:50,6762.5,9621.5,1019.7,74.9
2026-03-12T22:32:00,7550.7,8833.3,1105.3,30.1
2026-03-12T22:32:10,7704.5,8679.5,1098.0,18.1
2026-03-12T22:32:20,7446.8,8937.2,860.3,89.0
2026-03-12T22:32:30,8688.4,7695.6,1177.4,82.2
2026-03-12T22:32:40,8401.4,7982.6,1139.3,27.9
2026-03-12T22:32:50,8253.7,8130.3,1098.2,77.9
2026-03-12T22:33:00,6178.5,10205.5,762.0,40.6
2026-03-12T22:33:10,7348.4,9035.6,1021.3,50.4
2026-03-12T22:33:20,8755.2,7628.8,1103.1,32.9
2026-03-12T22:33:30,8014.2,8369.8,1044.1,10.2
2026-03-12T22:33:40,8950.0,7434.0,1095.0,70.0
2026-03-12T22:33:50,9064.7,7319.3,1178.1,92.6
2026-03-12T22:34:00,9203.1,7180.9,1168.3,57.9
2026-03-12T22:34:10,7384.3,8999.7,953.7,14.4
2026-03-12T22:34:20,9374.0,7010.0,1327.9,41.1
2026-03-12T22:34:30,8061.2,8322.8,1173.6,31.2
2026-03-12T22:34:40,7715.6,8668.4,1061.5,69.0
2026-03-12T22:34:50,8972.8,7411.2,1211.3,34.7
2026-03-12T22:35:00,9346.0,7038.0,1251.4,120.5
2026-03-12T22:35:10,7418.0,8966.0,937.7,29.3
2026-03-12T22:35:20,6090.2,10293.8,953.5,70.5
2026-03-12T22:35:30,6577.0,9807.0,871.5,68.4
2026-03-12T22:35:40,9323.7,7060.3,1267.4,59.9
2026-03-12T22:35:50,5973.5,10410.5,696.9,55.3
2026-03-12T22:36:00,6577.1,9806.9,869.8,11.2
2026-03-12T22:36:10,7909.7,8474.3,1051.2,37.6
2026-03-12T22:36:20,6397.1,9986.9,996.1,43.0
2026-03-12T22:36:30,9295.2,7088.8,1206.7,13.3
2026-03-12T22:36:40,6922.2,9461.8,855.5,10.9
2026-03-12T22:36:50,8375.7,8008.3,1190.5,66.7
2026-03-12T22:37:00,7158.2,9225.8,902.5,54.0
2026-03-12T22:37:10,7196.9,9187.1,934.0,17.5
2026-03-12T22:37:20,6813.3,9570.7,886.1,17.2
2026-03-12T22:37:30,9506.7,6877.3,1160.6,115.9
2026-03-12T22:37:40,9397.1,6986.9,1334.6,56.1
2026-03-12T22:37:50,8086.8,8297.2,1046.3,87.5
2026-03-12T22:38:00,8743.1,7640.9,1211.3,69.4
2026-03-12T22:38:10,6393.8,9990.2,997.7,42.9
2026-03-12T22:38:20,8298.6,8085.4,1067.6,92.4
2026-03-12T22:38:30,8174.8,8209.2,1059.9,19.5
2026-03-12T22:38:40,8990.3,7393.7,1200.6,87.6
2026-03-12T22:38:50,7327.7,9056.3,1013.2,54.2
2026-03-12T22:39:00,8710.9,7673.1,1201.3,39.7
2026-03-12T22:39:10,8708.6,7675.4,1199.8,57.2
2026-03-12T22:39:20,9161.7,7222.3,1305.7,37.2
2026-03-12T22:39:30,9247.3,7136.7,1218.0,16.7
2026-03-12T22:39:40,7862.7,8521.3,1018.4,78.5
2026-03-12T22:39:50,6380.7,10003.3,819.7,45.7
2026-03-12T22:40:00,6274.2,10109.8,903.4,67.8
2026-03-12T22:40:10,8086.2,8297.8,1094.0,49.3
2026-03-12T22:40:20,8947.2,7436.8,1162.8,57.9
2026-03-12T22:40:30,9288.4,7095.6,1248.6,69.1
2026-03-12T22:40:40,9508.7,6875.3,1351.5,84.3
2026-03-12T22:40:50,8814.5,7569.5,1114.2,9.4
2026-03-12T22:41:00,8601.0,7783.0,1315.3,33.2
2026-03-12T22:41:10,8398.7,7985.3,1182.6,58.0
2026-03-12T22:41:20,6562.2,9821.8,871.8,53.8
2026-03-12T22:41:30,7045.2,9338.8,868.1,71.9
2026-03-12T22:41:40,7589.0,8795.0,970.9,33.0
2026-03-12T22:41:50,9348.0,7036.0,1092.5,114.4
2026-03-12T22:42:00,7339.1,9044.9,1026.8,36.6
2026-03-12T22:42:10,7934.3,8449.7,955.6,88.4
2026-03-12T22:42:20,7317.1,9066.9,934.5,31.6
2026-03-12T22:42:30,6533.2,9850.8,836.8,46.6
2026-03-12T22:42:40,7115.0,9269.0,1036.3,37.6
2026-03-12T22:42:50,8774.9,7609.1,1128.3,64.8
2026-03-12T22:43:00,6442.9,9941.1,870.6,5.2
2026-03-12T22:43:10,8868.9,7515.1,1235.8,115.1
2026-03-12T22:43:20,7590.2,8793.8,985.1,33.1
2026-03-12T22:43:30,7711.5,8672.5,1069.3,16.5
2026-03-12T22:43:40,8927.1,7456.9,1208.5,114.6
2026-03-12T22:43:50,6325.6,10058.4,857.2,11.8
2026-03-12T22:44:00,9028.3,7355.7,1118.2,44.3
2026-03-12T22:44:10,7916.8,8467.2,1007.7,93.3
2026-03-12T22:44:20,7446.6,8937.4,937.1,16.5
2026-03-12T22:44:30,9233.8,7150.2,1170.1,23.7
2026-03-12T22:44:40,6155.2,10228.8,788.6,24.1
2026-03-12T22:44:50,8677.3,7706.7,1054.0,33.1
2026-03-12T22:45:00,9412.8,6971.2,1255.7,61.3
2026-03-12T22:45:10,9209.7,7174.3,1274.0,105.6
2026-03-12T22:45:20,6018.7,10365.3,753.6,51.8
2026-03-12T22:45:30,6281.9,10102.1,809.5,58.3
2026-03-12T22:45:40,8538.9,7845.1,1093.4,92.9
2026-03-12T22:45:50,7393.2,8990.8,1016.2,26.7
2026-03-12T22:46:00,6367.0,10017.0,794.4,56.9
2026-03-12T22:46:10,9430.4,6953.6,1178.4,8.1
2026-03-12T22:46:20,9301.7,7082.3,1014.2,51.0
2026-03-12T22:46:30,7766.2,8617.8,976.9,83.5
2026-03-12T22:46:40,6969.4,9414.6,950.6,23.9
2026-03-12T22:46:50,7900.7,8483.3,1086.0,101.5
2026-03-12T22:47:00,7527.5,8856.5,958.2,86.9
2026-03-12T22:47:10,9568.1,6815.9,1223.1,11.8
2026-03-12T22:47:20,8026.8,8357.2,1049.0,47.5
2026-03-12T22:47:30,8782.0,7602.0,1218.0,19.5
2026-03-12T22:47:40,9592.9,6791.1,1184.6,60.1
2026-03-12T22:47:50,7486.6,8897.4,805.8,52.8
2026-03-12T22:48:00,8586.7,7797.3,1024.3,30.7
2026-03-12T22:48:10,7410.5,8973.5,916.9,24.2
2026-03-12T22:48:20,6096.6,10287.4,826.8,73.0
2026-03-12T22:48:30,7345.0,9039.0,970.0,66.1
2026-03-12T22:48:40,6312.6,10071.4,963.6,45.9
2026-03-12T22:48:50,6619.0,9765.0,858.8,6.3
2026-03-12T22:49:00,7435.3,8948.7,920.9,89.8
2026-03-12T22:49:10,8801.8,7582.2,1107.7,102.2
2026-03-12T22:49:20,8416.8,7967.2,1085.6,85.9
2026-03-12T22:49:30,8207.7,8176.3,1090.0,98.0
2026-03-12T22:49:40,7466.3,8917.7,1085.0,49.5
2026-03-12T22:49:50,7196.2,9187.8,780.6,14.8
2026-03-12T22:50:00,7161.8,9222.2,816.3,56.6
2026-03-12T22:50:10,7826.7,8557.3,1148.6,103.3
2026-03-12T22:50:20,9136.7,7247.3,1332.7,33.0
2026-03-12T22:50:30,6259.8,10124.2,802.0,23.2
2026-03-12T22:50:40,8198.3,8185.7,1170.4,91.2
2026-03-12T22:50:50,7215.0,9169.0,955.9,77.8
2026-03-12T22:51:00,8224.8,8159.2,1138.0,62.7
2026-03-12T22:51:10,8353.3,8030.7,1027.1,108.3
2026-03-12T22:51:20,6707.9,9676.1,816.1,79.3
2026-03-12T22:51:30,7754.6,8629.4,1064.5,95.4
2026-03-12T22:51:40,9434.7,6949.3,1310.9,102.5
2026-03-12T22:51:50,8104.0,8280.0,1126.0,74.2
2026-03-12T22:52:00,9292.4,7091.6,1271.2,80.6
2026-03-12T22:52:10,9163.8,7220.2,1165.1,32.4
2026-03-12T22:52:20,9070.0,7314.0,1201.1,95.5
2026-03-12T22:52:30,7107.9,9276.1,910.7,20.7
2026-03-12T22:52:40,8957.8,7426.2,1271.2,87.4
2026-03-12T22:52:50,9480.9,6903.1,1115.7,37.7
2026-03-12T22:53:00,6682.1,9701.9,821.7,40.4
2026-03-12T22:53:10,7746.1,8637.9,1035.8,13.4
2026-03-12T22:53:20,8862.7,7521.3,1288.5,115.5
2026-03-12T22:53:30,6141.7,10242.3,827.4,50.7
2026-03-12T22:53:40,8772.2,7611.8,1367.6,12.8
2026-03-12T22:53:50,9035.4,7348.6,1275.6,99.1
2026-03-12T22:54:00,7567.8,8816.2,997.9,39.2
2026-03-12T22:54:10,6364.4,10019.6,844.0,85.5
2026-03-12T22:54:20,6788.7,9595.3,927.8,9.0
2026-03-12T22:54:30,6597.6,9786.4,782.1,66.8
2026-03-12T22:54:40,9558.6,6825.4,1271.9,126.9
2026-03-12T22:54:50,7494.4,8889.6,956.9,71.0
2026-03-12T22:55:00,7290.7,9093.3,897.2,78.4
2026-03-12T22:55:10,8964.5,7419.5,1155.4,19.9
2026-03-12T22:55:20,6317.7,10066.3,919.1,29.4
2026-03-12T22:55:30,8832.6,7551.4,1095.0,43.9
2026-03-12T22:55:40,9404.4,6979.6,1109.2,79.7
2026-03-12T22:55:50,6289.9,10094.1,802.1,30.3
2026-03-12T22:56:00,6960.0,9424.0,1058.2,62.8
2026-03-12T22:56:10,6120.2,10263.8,839.8,17.2
2026-03-12T22:56:20,8684.9,7699.1,1236.7,103.4
2026-03-12T22:56:30,8004.1,8379.9,1081.4,105.2
2026-03-12T22:56:40,6781.6,9602.4,892.4,84.3
2026-03-12T22:56:50,6849.5,9534.5,906.2,48.4
2026-03-12T22:57:00,7773.7,8610.3,1134.7,70.2
2026-03-12T22:57:10,6904.7,9479.3,937.8,46.6
2026-03-12T22:57:20,7655.6,8728.4,1081.3,27.0
2026-03-12T22:57:30,7920.2,8463.8,1110.8,29.7
2026-03-12T22:57:40,6192.0,10192.0,727.1,34.4
2026-03-12T22:57:50,9435.4,6948.6,1275.5,78.0
2026-03-12T22:58:00,6783.2,9600.8,928.7,32.1
2026-03-12T22:58:10,8324.1,8059.9,1118.7,21.9
